0.359267067	 3.6677077809823118
0.5065606728	 4.294154671219117
0.7733507068	 4.81271797657385
1.1053001987	 5.208255195871756
1.4207689732	 5.451127981617758
1.7759800773	 5.653423175247777
2.1425525479	 5.745248164577972
2.6023959999	 5.770090488569298
2.9527571926	 5.723100235813471
3.355569279	 5.594308143971237
3.6688424124	 5.399607901627351
3.9449867381	 5.12583364588318
4.1510424841	 4.866404549911456
4.3247176703	 4.5501249620589235
4.4753938231	 4.257327777051289
4.6174680776	 3.924270589290981
4.7601660347	 3.623271715109099
4.9971990098	 3.348561905466725
5.2669243962	 3.146731744494373
5.5763848357	 2.977895450998651
5.8547121204	 2.816325292778973
6.0709290213	 2.67730198350599
6.3170316717	 2.4668959118001106
6.5238670461	 2.24753970780142
6.6754787528	 2.0028299931614253
6.779689062	 1.7329538786597682
6.85120696	 1.3901981154880865
6.8420073467	 0.9173379902062928
6.6763623315	 0.4407356493316863
6.4274790069	 0.10633750098395289
6.1411995141	 -0.14083583892130935
5.7224092066	 -0.36714632689664217
5.2510459676	 -0.4825624928049663
4.7896879577	 -0.48558745040915685
4.2674669692	 -0.4019489319097982
3.8254957152	 -0.21224978648414794
3.3841481637	 0.009507672519931454
2.982223814	 0.2482298422114253
2.4953459728	 0.5409958420891199
2.0935775487	 0.7877325901752217
1.6919650503	 1.0424839166559288
1.3454202939	 1.3145741753833349
1.077254164	 1.596550120301754
0.8022013179	 1.926426424808171
0.5825280651	 2.2896708183505
0.4266803782	 2.7185287252868076
0.3495231692	 3.1733014752033415
0.359267067	 3.6677077809823118
	
